Time (s),Channel 1 (V),Channel 2 (V)
-0.00037669125,-0.8861073864686854,0.09822744918072338
-0.00037656125,-0.8857686246391044,0.0989055876683428
-0.00037643125,-0.8878011956165901,0.09958372615596224
-0.00037630125,-0.8888174811053329,0.09924465691215252
-0.00037617125,-0.8894950047644947,0.09958372615596224
-0.0003760412500000001,-0.8898337665940756,0.09958372615596224
-0.00037591125,-0.8908500520828185,0.1009400031312011
-0.00037578125,-0.8955927176969516,0.1002618646435817
-0.00037565125,-0.89864157416318,0.1002618646435817
-0.0003755212500000001,-0.898302812333599,0.09992279539977196
-0.00037539125,-0.8989803359927609,0.09992279539977196
-0.00037526125,-0.9003353833110846,0.1002618646435817
-0.00037513125,-0.9020291924589893,0.1009400031312011
-0.0003750012500000001,-0.903723001606894,0.1009400031312011
-0.00037487125,-0.903723001606894,0.1006009338873914
-0.00037474125,-0.9040617634364749,0.1002618646435817
-0.00037461125,-0.9054168107547986,0.1006009338873914
-0.0003744812500000001,-0.9067718580731224,0.1009400031312011
-0.00037435125,-0.9060943344139605,0.1016181416188205
-0.00037422125,-0.9077881435618652,0.10229628010644
-0.00037409125,-0.9101594763689318,0.1026353493502497
-0.0003739612500000001,-0.9125308091759983,0.1019572108626303
-0.00037383125,-0.9149021419830649,0.1019572108626303
-0.00037370125,-0.9162571893013886,0.1019572108626303
-0.00037357125,-0.9176122366197123,0.1019572108626303
-0.00037344125,-0.9179509984492933,0.1026353493502497
-0.00037331125,-0.9189672839380361,0.1029744185940594
-0.00037318125,-0.9199835694267788,0.1039916263254886
-0.00037305125,-0.9199835694267788,0.1039916263254886
-0.00037292125,-0.9213386167451025,0.1036525570816789
-0.00037279125,-0.9230324258930073,0.1036525570816789
-0.00037266125,-0.9250649968704928,0.1039916263254886
-0.00037253125,-0.9264200441888166,0.104669764813108
-0.00037240125,-0.9264200441888166,0.1050088340569177
-0.0003722712500000001,-0.9274363296775594,0.1050088340569177
-0.00037214125,-0.9277750915071403,0.104669764813108
-0.00037201125,-0.9281138533367213,0.1050088340569177
-0.00037188125,-0.9287913769958831,0.1053479033007274
-0.0003717512500000001,-0.9315014716325306,0.1063651110321566
-0.00037162125,-0.934550328098759,0.1056869725445372
-0.00037149125,-0.9362441372466637,0.1056869725445372
-0.00037136125,-0.9375991845649875,0.1056869725445372
-0.0003712312500000001,-0.9386154700537302,0.1050088340569177
-0.00037110125,-0.9379379463945684,0.1050088340569177
-0.00037097125,-0.9379379463945684,0.1050088340569177
-0.00037084125,-0.9386154700537302,0.1050088340569177
-0.0003707112500000001,-0.9392929937128921,0.1053479033007274
-0.00037058125,-0.9409868028607967,0.1053479033007274
